Comment,Author,LikeCount,PublishedAt,Tokens,Sentiment
언론사 직원들이 직장에서 월급 루팡하고 있다는거지. 수준에 안 맞게 월급 많이 받는다는 거고,@namedmaster1842,1,2024-11-06T09:47:23Z,"['언론사', '직원', '직장', '월급', '루 팡', '수준', '월급']",-0.3
죄다 좌파언론노조공산당이지 뭐ㅡ,@Usergytddhj7,1,2024-11-06T09:22:56Z,"['좌파', '언론', '노조', '공산당']",-0.5
한국언론 좌성향 됐다는거 이번에 확실하게 알게 되었다. 여론조사도 믿을수 없고. 중립지키는게 그렇게 힘드니?,@juwonlee268,1,2024-11-09T07:57:34Z,"['한국', '언론', '성향', '이번', '여론', '조사', '중립']",0.1
좌파들이 여론 조작하고 사람들 갈라치기만 한거지 ㅋㅋㅋ 근데 이제 사람들이 다 눈을뜬거,@happy06147,1,2024-11-06T10:10:24Z,"['좌파', '여론', '조작', '사람', '사람']",0.2
일본은 트럼프승리를 예상하고 일본 권력실세를 트럼프에 보내서 과시하기 좋아하는 트럼프의 비위를 맞처줌... 예전 고려가 국제정세를 정확하게 판단하여 왕위 다툼을 하던 쿠빌라이에 배팅해서 고려가 고구려땅도 관리하는 대박을 터트렸죠...,@eosk1s872,1,2024-11-09T23:17:31Z,"['일본', '트럼프', '승리', '예상', '일본', '권력', '실세', '트럼프', '과시', '트럼프', '비위', '맞처줌', '예전', '고려', '국제', '정세', '정확', '판단', '왕위', '다툼', '쿠빌라이', '배팅', '고려', '고구려', '관리']",0.1
언론 니네가 초박빙이라고 구라쳤지 우린 트럼프가 이길줄 이미 예상하고 있었다,@소주꾼-p1r,1,2024-11-07T00:09:20Z,"['언론', '박빙', '구라', '우리', '트럼프', '예상']",0.0
좌빨들 피눈물행ㅋㅋㅋㅋㅋ,@user-mj9hh7fk4k,1,2024-11-09T06:52:16Z,"['좌빨', '피눈물']",0.0
가만보면 웃김ㅋㅋㅋ 우리대선때도 이재명이 이길거라고 하던데 까보니 이겼지? ㅋㅋㅋ,@친밀한적,1,2024-11-07T00:07:55Z,"['우리', '대선', '이재명']",-0.5
한명이 참석했는데 수많은 사람이 참석한 것처럼 사기극을 만든~!,@권형이-k8z,1,2024-11-06T23:53:52Z,"['참석', '사람', '참석', '사기극']",-0.5
해리스가 바이든 시즌2 인데 미국인들이 지금 그대로 가겠냐고 ㅋㅋㅋ바이든때만 전쟁이 몇개가 터진거야..,@권아_3014,1,2024-11-06T16:24:06Z,"['해리스', '바이든', '시즌', '미국인', '바이든', '전쟁']",-0.7
구라치다 걸리면 손모가지 날라가야 되는건디 이새끼들은 원래 입만열면 구라라서 이젠 걍 그런갑다 싶네 ㅋㅋ,@dja8615,1,2024-11-06T16:26:36Z,"['구라', '모가지', '새끼', '원래', '구라', '이제']",-0.8
Sbs 너네가 초박빙이라면서? 취재가 아니라 받아쓰기만 하니까 ㅋㅋㅋㅋㅋ,@케이스-z9f,1,2024-11-07T00:46:31Z,"['박빙', '취재']",0.1
언론 국치의 날. 언론들은 지금까지 집요하게 우리들을 속여왔고 앞으로도 그럴것이다,@dzwdkopslm-op3mb,1,2024-11-19T04:54:19Z,"['언론', '치의', '언론', '지금', '우리']",-0.6
성추문에  이번에 대통령안됐으면 건물팔뻔했는데,@littleprince3287,1,2024-11-22T10:54:06Z,"['추문', '이번', '대통령', '건물']",0.5
한국언론들 한심하다,@user-rf6sx1ko9h,1,2024-11-06T16:26:45Z,"['한국', '언론']",0.1
한국언론 욕하는데 진실은 조바이든 정부의 보도가 해리스위주였음. 매일 아침 nbc abc 뉴스 틀때마다 그랬음.,@thomassimon3772,1,2024-11-06T16:27:18Z,"['한국', '언론', '진실', '조바', '정부', '보도', '해리스', '위주', '아침', '뉴스']",-0.1
힐러리때도 그렇지만 ㄹㅇ 못믿겠네,@김세진-d3z,1,2024-11-06T16:27:22Z,['힐러리'],-0.2
울나라 언론들 초박빙 떠들더니 ㅋㅋㅋㅋ,@김두리1914두리,1,2024-11-06T23:56:35Z,"['나라', '언론', '박빙']",0.1
트럼프 왈 언론 방송 은 조작 세력,@mkj603,1,2024-11-13T12:20:52Z,"['트럼프', '언론', '방송', '조작', '세력']",0.2
역시미국이네..언론마사지 절대안통하는곳..한국은 개 돼지들 넘처나지..ㅋ,@배고픈로미오,1,2024-11-06T09:19:56Z,"['미국', '언론', '마사지', '한국', '돼지', '넘처나지']",-0.8
난 트럼프 안 좋아 하지만 해리스가 하는 공약이나 이야기 들어보면 특별히 구체적 대책도 없으면서 두마리 토끼 잡을 수 있다고 하는 거 보고 트럼프 보다 더 ㄱ소리 하는 사람이구나 느꼈지 그냥 다 된데,@유드리-k5s,1,2024-11-06T10:14:47Z,"['트럼프', '해리스', '공약', '이야기', '구체', '대책', '마리', '토끼', '트럼프', '소리', '사람']",0.0
한국언론들은 이제 극좌 PC 선전나팔수인 CNN 인용을 벗어나야한다. 보수 FOX와 같이 인용하시길,@hny3936,1,2024-11-06T09:21:11Z,"['한국', '언론', '극좌', '선전', '나팔수', '인용', '보수', '인용']",-0.5
병신같은 한국언론,@LEECHANGYU,1,2024-11-06T16:30:48Z,"['병신', '한국', '언론']",-0.5
그동안 한국 언론사가 국민들 눈가리고 장난친거지언론과 자칭전문가들 눈가리고 장난치다 나라 망치고있네이게 매국노지현재 한국언론은 스스로 타락하고 침몰하는중스스로 국민의 알권리 국민의 언론의 자유 스스로가 막고있음20년 전부터 조금만 지네들 이익 침해당하면 바로 국민을 볼모로 언론탄압을 주절대던게 이것들임한국언론의 자유도가 낮은건 언론사때문인 아이러니한 결과가 나타나는게 한국임각 방송사들 언론매체들 댓글 삭제하느라 바쁨,@youarealien7431,1,2024-11-06T16:31:49Z,"['그동안', '한국', '언론사', '국민', '언론', '자칭', '전문가', '나라', '매국노', '한국', '언론', '타락', '침몰', '국민', '권리', '국민', '언론', '자유', '스스로', '조금', '이익', '침해', '국민', '볼모', '언론', '탄압', '절대', '한국', '언론', '자유도', '언론사', '때문', '아이러니', '결과', '한국', '방송사', '언론', '매체', '댓글', '삭제']",0.0
"그동안 국내언론은 사실이 아니라,지들 희망사항만 줄곧 보도했구나",@모노톤-n9q,1,2024-11-06T10:13:52Z,"['그동안', '국내', '언론', '사실', '희망사항', '보도']",-0.8
하.. 도람푸...,@user-boros,1,2024-11-06T23:47:26Z,['도람푸'],0.1
조선언론 개쪽팔리다 트통한테가서 잘못했다고 싹싹 빌어라,@블루스타-k3u,1,2024-11-07T00:07:53Z,"['조선', '언론', '트통']",0.0
SBS 니들도 해리스가 당선될꺼라며?,@A꽃들도,1,2024-11-06T16:34:20Z,"['니들', '해리스', '당선']",0.1
"한국의 좌파를 온전히 정권에 보낼려면 페미니즘 척결 같은 보다 파격적인 개혁을 해야한다 모병제 전격도입,(여군징병제 마찬) 군 가전점 부활 마찬가지고~",@하기괜찮은척,1,2024-11-06T10:13:24Z,"['한국', '좌파', '정권', '페미니즘', '척결', '파격', '개혁', '모병제', '전격', '도입', '여군', '징병', '마찬', '가전', '부활', '마찬가지']",-0.5
니들이이야기해잖아 개표 아침까지,@joon8958,1,2024-11-09T07:41:10Z,"['이야기', '개표', '아침']",0.0
역시 카드형님,@user-fk8zq0je6n,1,2024-11-06T10:11:24Z,['카드'],-0.8
"미국 지 나라 국고 완전 비어 달러 마구 찍어 내지 않으면 공무원 월급도 못줄 형편이고  나라꼬라지는  개판 일보 전이고 서민은 고통 받는데바이든놈 해리스 란 여자 지나라  산적한 현안엔 무신경 이면서도  이스라엘 우크 라이나  에는 전쟁 더 하라고  나랏돈 마구 퍼주더만..암튼 전쟁이 미친 것들은떨어 졌네..지나라 부터  신경을 썻어 지..해리스 패배는 당연 하다.서민을 외면 하고 서민 고통을  돌보지 않는 인간이 바랄걸 바래여지.. 당연한 낙선 인데== 우리나라 언론은 모든 사건에 정말 발로 안뛴다",@이성복-b4d,1,2024-11-06T09:18:30Z,"['미국', '나라', '국고', '달러', '공무원', '월급', '형편', '나라', '꼬라지', '개판', '일보', '서민', '고통', '바이든', '해리스', '여자', '나라', '산적', '현안', '신경', '이스라엘', '우크', '라이나', '전쟁', '나랏돈', '전쟁', '나라', '신경', '해리스', '패배', '서민', '외면', '서민', '고통', '인간', '바래여지', '낙선', '우리나라', '언론', '사건']",-0.7
국내 언론들이 얼마나 썩어있는지 여실히 보여준 사례,@immigranta9382,1,2025-01-20T01:30:46Z,"['국내', '언론', '사례']",-0.7
한국 못 믿겠다.금방 거짓과 한말을 뒤짚기 최고 능숙.거짓에 속아 살아왔다는것.언론만 그런가?이익...,@gumsanyun8820,1,2024-11-09T04:16:35Z,"['한국', '거짓', '뒤짚기', '최고', '거짓', '언론', '이익']",0.2
한두번 속나 ㅋㅋ,@알빠노-e5r,1,2024-11-06T17:06:56Z,[],-0.7
한국은 거짓 조작에 뒤덮였습니다. 하늘도 울겠다.,@gumsanyun8820,1,2024-11-09T04:14:24Z,"['한국', '거짓', '조작', '하늘']",0.2
한국주류언론의 거짓정보.트럼프를 악마화.범죄자쥐급. 선동질에 혈안이 되었던 언론들.이쯤되면 사과문을 올려야 되는데 언론들은 철면피로 일관하고있다.,@등대지기-r1t,1,2024-11-08T21:30:07Z,"['한국', '주류', '언론', '거짓', '정보', '트럼프', '악마', '범죄자', '선동', '혈안', '언론', '사과문', '언론', '철면피', '일관']",0.1
우리나라 언론 반성하시오 가짜뉴스에 놀아나서 ㅋ,@킴영달,1,2024-11-06T16:08:41Z,"['우리나라', '언론', '반성', '가짜', '뉴스']",-0.7
한국언론 수준ㅉㅉ 희망사항말고 팩트를 써라ㅉㅉ,@sancrd0000,1,2024-11-06T17:07:39Z,"['한국', '언론', '수준', '희망사항', '팩트']",0.0
팔은안으로굽는다..  빨갱이방송들,@또또-h2r,1,2024-11-06T09:43:27Z,"['빨갱이', '방송']",0.2
이로써 윤숵열 지지율 하락 과이죄명 당대표의 지지율 높은건민주당의 개구라 편향보도로 밝혀짐,@piece1166,1,2024-11-08T22:51:32Z,"['윤숵열', '지지', '하락', '죄명', '대표', '지지', '민주당', '구라', '편향', '보도']",-0.8
우리나린 선거도부정 가짜들이 넘 설친다 공산딩장악,@이하얀-s3m,1,2024-11-09T02:07:17Z,"['우리', '선거', '부정', '가짜', '공산', '장악']",-0.7
이번에 알았다 한국 언론은 전세계 신뢰도 50위권에 개도국 수준 방송국 기자들이란걸 무능한 기자들 뽑느라 욕본다.,@자객김삿갓,1,2024-11-06T16:15:18Z,"['이번', '한국', '언론', '세계', '신뢰도', '개도국', '수준', '방송국', '기자', '무능', '기자']",-0.5
너도 그랬잖아 스브스야 ㅋㅋㅋㅋㅋㅋㅋ나가 뒤져랔ㅋㅋㅋㅋㅋ,@이자-o8i,1,2024-11-06T10:07:39Z,"['스브스야', '나가', '뒤져랔']",0.2
"한국의 주류언론, 간판 내려라 !가짜뉴스, 선동언론.......나쁜 ㄴ 들 !!!창피하지도 않냐 ?    특히 좃선, 쭝앙,  똥아 .......",@가을길-b6r,1,2024-11-06T17:12:50Z,"['한국', '주류', '언론', '간판', '가짜', '뉴스', '선동', '언론', '창피', '좃선', '쭝앙']",-0.8
그리고 윤석열 정부는 해리스를 원하지~ 트럼프는 원하지 않음.......ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@hong-yd6td,1,2024-11-06T23:29:02Z,"['윤석열', '정부', '해리스', '트럼프']",-0.5
석열이도 클났네ㅋㅋㅋ도람프ㅋㅋㅋㅋ,@abcd-eq4ej,1,2024-11-06T17:11:29Z,['도람프'],0.1
트럼프 대단하긴 하네. 여성후보 두 번 다 이겼으니...,@meccoreen1,1,2024-11-06T09:45:29Z,"['트럼프', '여성', '후보']",0.2
좌경화된 국내언론은 이참에 제대로 손좀 봐야할듯 특히 엠빙쉰,@정의의사도-b7q,1,2024-11-06T10:06:18Z,"['좌경', '국내', '언론', '이참', '엠빙쉰']",0.2
"대한민국은,트럼프가,도움이안될것같다,우크라이나의,살상무기지원하고,핵무기,갖을수있도록노력해야된다,5년동안,자주국방으로,국력을키우고,우크라이나전쟁에서,러시아,북한이,패하여만된다,대한민국이,아무리,러시아,중국과,친하게지내려해도,그들은,북한편이다,대한민국은,미국,유럽과친밀관계유지로,핵을,갖도록노력해야된다,그러기위해서는,국민화합이필요하다,내부총질로,여,야,가당파싸움질에혈안이되여있고,그나마,민주당은,북한,편들기에바쁘니,나라꼴이뭐가되겠나,정치인들이깨여나질못하고있으니,일단은,북한종복단체가,대한민국땅에서,사라져야,대한민국이살아남는다,민주당만없으면,대한민국은승승장구할것이다,국민들이,단합이되야한다",@종인김-b9v,1,2024-11-07T01:18:30Z,"['대한민국', '트럼프', '도움', '우크라이나', '살상', '무기', '지원', '핵무기', '노력', '동안', '자주국방', '국력', '우크라이나', '전쟁', '러시아', '북한', '대한민국', '러시아', '중국', '북한', '대한민국', '미국', '유럽', '친밀', '관계', '유지', '노력', '국민', '화합', '필요', '내부', '당파', '싸움', '혈안', '민주당', '북한', '나라', '정치인', '북한', '종복', '단체', '대한민국', '대한민국', '민주당', '대한민국', '승승장구', '국민', '단합']",0.0
한국언론은 왜 미국인들이 다 빨간색을 찍었는지 그   실제 이유를 단 하나도 전혀 설명 못함.  이기기전까지 거짓뉴스만 내보냄.,@helenaredsky,1,2024-11-06T09:44:53Z,"['한국', '언론', '미국인', '빨간색', '실제', '이유', '하나', '설명', '거짓', '뉴스']",-0.5
한국언론=날조,@eva7402,1,2024-11-07T01:09:56Z,"['한국', '언론', '날조']",0.1
"허구언날 뉴욕타임즈나 cnn같이 대놓고 민주당 대변하는 언론이나 번역기 돌리고 복붙해서 기사 쓰니ㅋㅋ 다들 우물안개구리 되기 싫으면 블룸버그나 폭스같은 언론도 챙겨보세요. 특히 폭스는 우편향이라고 아주 대놓고 언론취급 안하는 좌파언론들 많던데 미국 공화당, 미국의 우파적 시각도 동의는 못하더라도 상식으로 알고는 있어야죠. 언론은 좌 우 이념은 배제하고 팩트만 전달하는게 정상이고 그래야 정확한 정보를 얻어서 활용도 가능한 겁니다. 중도를 못지키는, 선민의식으로 가득 차서 자꾸 가르칠려 드는 건방지고 교조적인 언론 볼 거면 최소한 반대되는 입장도 들어보고 거기서 본인이 해답을 찾아야죠.",@EnzoGorlomi,1,2024-11-07T00:40:46Z,"['허구', '뉴욕타임즈', '민주당', '대변', '언론', '번역기', '기사', '우물', '개구리', '블룸버그', '폭스', '언론', '폭스', '편향', '언론', '취급', '좌파', '언론', '미국', '공화당', '미국', '우파', '시각', '동의', '상식', '언론', '이념', '배제', '팩트', '전달', '정상', '정확', '정보', '활용', '가능', '중도', '선민의식', '교조', '언론', '반대', '입장', '거기', '본인', '해답']",-0.3
와 ㅋㅋㅋ바이든이 이긴 곳도 많이 날려먹었네 ㄷㄷ,@jsk3013,1,2024-11-06T09:43:32Z,['바이든'],0.1
니들 껄페미 언론사만 박빙이었어ㅋㅋㅋ무지성 한국 언론사들아ㅋㅋ,@jellymentalout9292,1,2024-11-06T09:25:00Z,"['껄페미', '언론사', '박빙', '지성', '한국', '언론사']",0.1
"현지 언론: 트럼프 당선 확정이나 다름없다.조선 언론: 해리스, 트럼프 초 박빙, 해리스가 다소 우세ㄹㅇ 조선 언론들은 딱 독립신문이 어울림",@그래서_나는,1,2024-11-06T10:18:00Z,"['현지', '언론', '트럼프', '당선', '확정', '조선', '언론', '해리스', '트럼프', '박빙', '해리스', '우세', '조선', '언론', '독립신문']",0.1
언론의 거짓말에 속은 우매한 국민들 ㅉㅉ,@PianoJoy-zl9je,1,2024-11-06T17:00:22Z,"['언론', '거짓말', '우매', '국민']",-0.3
트럼프 !!!! 미국을 다시 위대하게 !!!,@Freedom-s2b,1,2025-01-10T00:38:21Z,"['트럼프', '미국']",0.2
대한민국 언론의 좌파 성향을 여실히 드러낸 미국 대선 예측이었다. 초박빙이라고 선동한 언론들은 무식하거나 좌파적 성향 때문이지,@안상운-z5k,1,2024-11-07T01:10:55Z,"['대한민국', '언론', '좌파', '성향', '미국', '대선', '예측', '박빙', '선동', '언론', '무식', '좌파', '성향', '때문']",-0.6
한국 언론들이 좌파니까 해리스가 당선된다고 행복회로를 정말 오지게 돌리더라;결과는 트럼프 압승? 니들이 언론임?,@jdn-lIIl,1,2024-11-07T00:45:32Z,"['한국', '언론', '해리스', '당선', '행복', '회로', '결과', '트럼프', '압승', '언론']",-0.6
sbs 지들은 아닌척 ㅋㅋ,@urani99,1,2024-11-06T16:59:53Z,[],-0.5
